Acousticness,Artist Name,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Track Name,Track Reference,Valence,_id
0.433,Jul,0.917,0.774,0,0.109,0.109,8,127.029,Le bouton,https://api.spotify.com/v1/tracks/5woXULngEdyMvrNIPE2fbx,0.752,60f790d54861b9cdf82002d4
0.359,Pop Smoke,0.563,0.672,0,0.0972,0.0972,9,99.772,Woo Baby (feat. Chris Brown),https://api.spotify.com/v1/tracks/58T4yPLn4NjBYXfRxeweyM,0.284,60f790d54861b9cdf82002d5
0.835,Ninho,0.487,0.398,0,0.12,0.12,1,149.367,Lettre à une femme,https://api.spotify.com/v1/tracks/5HEtuK03ygUzqca6yfgOYZ,0.905,60f790d54861b9cdf82002d6
0.182,Bruno Mars,0.586,0.616,0,0.0927,0.0927,5,148.088,Leave The Door Open,https://api.spotify.com/v1/tracks/7MAibcTli4IisCtbHKrGMh,0.719,60f790d54861b9cdf82002d7
0.476,Pop Smoke,0.581,0.476,0.00000566,0.495,0.495,0,141.823,Merci Beaucoup,https://api.spotify.com/v1/tracks/6mPZVis3gEGSSR2rhxlehT,0.103,60f790d64861b9cdf82002d8
0.223,Jul,0.788,0.825,0,0.124,0.124,1,82.526,"Je n'ai pas que des potes",https://api.spotify.com/v1/tracks/70MrRXJfGbZz4D5YFLpWpm,0.705,60f790d64861b9cdf82002d9
0.305,Djadja & Dinaz,0.509,0.412,0.0000041,0.0878,0.0878,3,110.075,Seuls,https://api.spotify.com/v1/tracks/3J5CNgFBHzS75oYVv9zbDc,0.386,60f790d64861b9cdf82002da
0.564,SDM,0.773,0.709,0,0.116,0.116,4,82.019,Daddy,https://api.spotify.com/v1/tracks/2iPFEYnitXLl4lSxvqZI3m,0.521,60f790d64861b9cdf82002db
0.194,ATB,0.669,0.784,0.00000628,0.115,0.115,7,125.993,Your Love (9PM),https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,0.517,60f790d64861b9cdf82002dc
0.439,Jul,0.862,0.797,0,0.0736,0.0736,0,116.969,Tereza,https://api.spotify.com/v1/tracks/5jonseK9nWkH0Vl3mLZTvl,0.906,60f790d74861b9cdf82002dd
0.0992,Sadek,0.514,0.588,0,0.172,0.172,10,117.419,Kimono (feat. SCH et Ninho),https://api.spotify.com/v1/tracks/54rHJPDt8DUE2RtSg6Bsrf,0.401,60f790d74861b9cdf82002de
0.896,Wejdene,0.623,0.346,0,0.116,0.116,2,84.621,Je t’aime de ouf,https://api.spotify.com/v1/tracks/5BUl0EBl4tOmPtT9IN0UUP,0.185,60f790d74861b9cdf82002df
0.0493,Feder,0.868,0.634,0.000383,0.085,0.085,4,120.949,Call Me Papi (feat. Dawty Music),https://api.spotify.com/v1/tracks/0FXEr1tdiBcLsnLSG8ol2l,0.352,60f790d74861b9cdf82002e0
0.167,Grand Corps Malade,0.68,0.616,0,0.127,0.127,6,109.842,Derrière le brouillard,https://api.spotify.com/v1/tracks/41mbANHqOIULPmYi5Hp4ey,0.229,60f790d74861b9cdf82002e1
0.175,Were-vana,0.785,0.728,0.00000705,0.0902,0.0902,7,97.037,Bombardé,https://api.spotify.com/v1/tracks/3y2SEDE8XKVOgA4XofZ95A,0.675,60f790d84861b9cdf82002e2
0.204,Polo & Pan,0.662,0.621,0.591,0.0658,0.0658,0,120.998,Ani Kuni,https://api.spotify.com/v1/tracks/6GRV3bukjCnKe7Th5o3Gnd,0.0477,60f790d84861b9cdf82002e3
0.69,Niro,0.654,0.636,0,0.107,0.107,2,100.46,Millenials (Génération Y),https://api.spotify.com/v1/tracks/2eARXBtOJbqXzab2s7ODPj,0.628,60f790d84861b9cdf82002e4
0.195,SCH,0.833,0.574,0,0.142,0.142,0,130.003,Mannschaft (feat. Freeze Corleone),https://api.spotify.com/v1/tracks/03cOUvF1fyW60AuUfUNiDc,0.514,60f790d84861b9cdf82002e5
0.382,Landy,0.858,0.827,0,0.102,0.102,6,111.033,Aminata,https://api.spotify.com/v1/tracks/2BFnKS6SiB2VWvjWsjf3eg,0.63,60f790d84861b9cdf82002e6
0.474,Landy,0.714,0.829,0,0.0958,0.0958,4,106.025,Médusa,https://api.spotify.com/v1/tracks/2hL0WVDLvlxZ60J4YyWvFW,0.432,60f790d94861b9cdf82002e7
0.827,Duncan Laurence,0.453,0.35,0.00122,0.144,0.144,9,72.017,Arcade,https://api.spotify.com/v1/tracks/1J14CdDAvBTE1AJYUOwl6C,0.279,60f790d94861b9cdf82002e8
0.212,Pop Smoke,0.548,0.805,0.000389,0.408,0.408,7,142.094,Dior,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,0.648,60f790d94861b9cdf82002e9
0.234,Niro,0.806,0.58,0,0.355,0.355,2,122,Si tu me vois,https://api.spotify.com/v1/tracks/4ABrDs5A2ZY8QANqT53Ghe,0.424,60f790d94861b9cdf82002ea
0.406,SCH,0.42,0.553,0.00197,0.541,0.541,0,80.118,Marché noir,https://api.spotify.com/v1/tracks/3BDHFeYIrqGpL8HNkuI6zv,0.198,60f790d94861b9cdf82002eb
0.416,Djadja & Dinaz,0.782,0.549,0.0000325,0.087,0.087,4,139.021,À cœur ouvert,https://api.spotify.com/v1/tracks/528qCy2L0itrRPtUW0xFjV,0.717,60f790d94861b9cdf82002ec
0.456,Jul,0.753,0.714,0,0.0666,0.0666,8,94.809,Je kill au mic,https://api.spotify.com/v1/tracks/6Dzb3YvstA9jcoRz8Uh94E,0.607,60f790da4861b9cdf82002ed
0.401,Bad Bunny,0.731,0.573,0.0000522,0.113,0.113,4,109.928,DÁKITI,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,0.145,60f790da4861b9cdf82002ee
0.308,Gambino,0.853,0.904,0,0.0852,0.0852,3,135,Alicante,https://api.spotify.com/v1/tracks/6LuAw59JilwQieOcFW6vfe,0.857,60f790da4861b9cdf82002ef
0.281,"Rim'K",0.912,0.506,0.000253,0.163,0.163,8,135.016,Cosmos - feat. PLK,https://api.spotify.com/v1/tracks/5hM1Bta5Ej1rRyOXStRIzH,0.628,60f790da4861b9cdf82002f0
0.586,Naza,0.689,0.623,0,0.103,0.103,1,154.95,Joli bébé,https://api.spotify.com/v1/tracks/1J4oMIhWDUd9cI1urhEyjl,0.26,60f790da4861b9cdf82002f1
0.336,Pop Smoke,0.675,0.608,0,0.11,0.11,3,99.865,Demeanor (feat. Dua Lipa),https://api.spotify.com/v1/tracks/3DMs7bahbQTnoxCjgP7qoK,0.728,60f790db4861b9cdf82002f2
0.465,Were-vana,0.711,0.848,0,0.123,0.123,6,97.176,Casanova,https://api.spotify.com/v1/tracks/5xriTc82DdSAGToWcixBKf,0.531,60f790db4861b9cdf82002f3
0.22,Soso Maness,0.541,0.746,0.00000355,0.161,0.161,7,104.82,Les derniers marioles (feat. SCH),https://api.spotify.com/v1/tracks/3nfSwkMLwFT49PIRDBG6CZ,0.516,60f790db4861b9cdf82002f4
0.414,Tiësto,0.798,0.62,0.0192,0.112,0.112,8,120.031,The Business,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,0.235,60f790db4861b9cdf82002f5
0.0647,Jul,0.801,0.861,0.000147,0.114,0.114,5,137.978,Rosé jetski playa,https://api.spotify.com/v1/tracks/3wX4jboeV9vGgfFjYVdcw8,0.921,60f790db4861b9cdf82002f6
0.236,Koba LaD,0.744,0.658,0,0.0758,0.0758,1,126.257,Tue ça,https://api.spotify.com/v1/tracks/7JbCD3He9IjIewMZpjGpK2,0.798,60f790dc4861b9cdf82002f7
0.526,Pop Smoke,0.716,0.67,0,0.13,0.13,0,145.043,Bout A Million (feat. 42 Dugg & 21 Savage),https://api.spotify.com/v1/tracks/4LaGu95Ui2s4vprSQYWUAZ,0.411,60f790dc4861b9cdf82002f8
0.11,Damso,0.788,0.486,0.00000479,0.105,0.105,8,130.077,Υ. 2 DIAMANTS,https://api.spotify.com/v1/tracks/1swQocGVyXMAamWDjNzoLx,0.344,60f790dc4861b9cdf82002f9
0.364,Vianney,0.746,0.506,0,0.123,0.123,10,122.044,beau-papa,https://api.spotify.com/v1/tracks/5wXkbtZO1HsOQ1P75zi35p,0.486,60f790dc4861b9cdf82002fa
0.205,Unité,0.782,0.677,0,0.149,0.149,5,140.009,Kalitada (feat. SLK),https://api.spotify.com/v1/tracks/2B8rIiQqnNeH8NXv9A2rbm,0.892,60f790dc4861b9cdf82002fb
0.216,Galantis,0.595,0.784,0,0.0608,0.0608,1,124.111,Heartbreak Anthem (with David Guetta & Little Mix),https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,0.479,60f790dd4861b9cdf82002fc
0.181,Ava Max,0.727,0.832,0,0.0615,0.0615,9,127.035,EveryTime I Cry,https://api.spotify.com/v1/tracks/0mV43B6pJWRjcM5TmzNe6d,0.213,60f790dd4861b9cdf82002fd
0.0904,Post Malone,0.797,0.631,0.00000371,0.0998,0.0998,3,129.915,Motley Crew,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,0.288,60f790dd4861b9cdf82002fe
0.0789,Noodels,0.857,0.596,0,0.095,0.095,1,160.052,Bete de meuf,https://api.spotify.com/v1/tracks/3DhsG2PVqQPyHnzQjaHs87,0.674,60f790dd4861b9cdf82002ff
0.673,Jul,0.844,0.651,0.0000708,0.174,0.174,0,138.038,Avant la douane,https://api.spotify.com/v1/tracks/3AwXhQWatI5b1sLIhsnOdP,0.795,60f790dd4861b9cdf8200300
0.295,Lomepal,0.748,0.66,0.00000556,0.0883,0.0883,4,123.902,Trop beau,https://api.spotify.com/v1/tracks/4WB9OeauHXnGOMUK4s80gM,0.324,60f790dd4861b9cdf8200301
0.702,Hatik,0.65,0.469,0.249,0.106,0.106,2,191.853,Angela,https://api.spotify.com/v1/tracks/6ab3CQvDlAVttThZucwGQ1,0.378,60f790de4861b9cdf8200302
0.359,Jul,0.905,0.874,0.00000125,0.0688,0.0688,5,130.004,Limitless,https://api.spotify.com/v1/tracks/4oEEgbiCqUZkqGv7MS3iIX,0.74,60f790de4861b9cdf8200303
0.88,Dadju,0.63,0.393,0,0.0894,0.0894,1,145.051,Grand bain,https://api.spotify.com/v1/tracks/0W4MOQ2kTOm1y7ooahgQP1,0.166,60f790de4861b9cdf8200304
0.475,Booba,0.593,0.656,0,0.155,0.155,6,102.723,Kayna,https://api.spotify.com/v1/tracks/1DSUiI4i5HBWTvDF721oj4,0.37,60f790de4861b9cdf8200305
0.248,Martin Garrix,0.66,0.733,0.00000896,0.17,0.17,0,119.933,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,https://api.spotify.com/v1/tracks/2iL0W5qi0ivZ9WRXbZ74cS,0.304,60f790de4861b9cdf8200306
0.845,Leto,0.4,0.586,0,0.1,0.1,8,170.544,Vie de star (feat. Ninho),https://api.spotify.com/v1/tracks/7toL2moA2sVueHJKDhVD0n,0.282,60f790df4861b9cdf8200307
0.155,"Jok'air",0.69,0.567,0.0397,0.127,0.127,6,152.056,Elles ont trop joué avec mon cœur,https://api.spotify.com/v1/tracks/5SqR7dxbJiTSadTaVEhZ04,0.426,60f790df4861b9cdf8200308
0.182,Damso,0.777,0.554,0.0000017,0.0477,0.0477,2,129.933,Θ. Macarena,https://api.spotify.com/v1/tracks/2ewjMyCbNv2X1dB2qIDCwD,0.27,60f790df4861b9cdf8200309
0.371,Ninho,0.743,0.757,0,0.0988,0.0988,3,192.018,Zipette,https://api.spotify.com/v1/tracks/1Lulg5ZiMEXy3QNwb1PB8I,0.72,60f790df4861b9cdf820030a
0.711,Hatik,0.761,0.227,0.000203,0.0936,0.0936,6,117.024,éternel,https://api.spotify.com/v1/tracks/6qA7BY2EsWb5QfUeFzyV7I,0.0939,60f790df4861b9cdf820030b
0.46,Pop Smoke,0.628,0.581,0,0.152,0.152,2,145.396,More Time,https://api.spotify.com/v1/tracks/2wzionesqIt3x5Sglb4n91,0.259,60f790e04861b9cdf820030c
0.015,Shouse,0.621,0.989,0.357,0.184,0.184,10,126.002,Love Tonight - David Guetta Remix Edit,https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP,0.0348,60f790e04861b9cdf820030d
0.0894,Damso,0.685,0.706,0.0287,0.0986,0.0986,11,155.989,911,https://api.spotify.com/v1/tracks/2DOc7EJutpU8OrBHV6RABG,0.64,60f790e04861b9cdf820030e
0.25,Internet Money,0.8,0.658,0,0.111,0.111,1,140.042,"Lemonade (feat. Gunna, Don Toliver & NAV)",https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,0.462,60f790e04861b9cdf820030f
0.0576,Soso Maness,0.82,0.929,0,0.0512,0.0512,1,132.046,Puta Madre (feat. Jul),https://api.spotify.com/v1/tracks/76YbjMIB74nqaSSlmx5zLx,0.651,60f790e04861b9cdf8200310
0.0143,SAINt JHN,0.769,0.719,0.00777,0.359,0.359,8,121.955,Roses - Imanbek Remix,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,0.863,60f790e14861b9cdf8200311
0.0239,Alan Walker,0.766,0.817,0.00000249,0.159,0.159,7,125.033,Sweet Dreams,https://api.spotify.com/v1/tracks/4uDhts78RdwIDjEqPrYVKp,0.43,60f790e14861b9cdf8200312
0.0164,Doja Cat,0.828,0.621,0.00233,0.0845,0.0845,8,128.986,You Right,https://api.spotify.com/v1/tracks/0k4d5YPDr1r7FX77VdqWez,0.436,60f790e14861b9cdf8200313
0.457,OBOY,0.661,0.666,0,0.13,0.13,10,92.475,Avec Toi,https://api.spotify.com/v1/tracks/656vbT8JKkVx7g1yG12L89,0.381,60f790e14861b9cdf8200314
0.511,Dj Quick,0.696,0.57,0,0.121,0.121,2,113.246,"Elle m'a dit",https://api.spotify.com/v1/tracks/09f02rYzeovvXJ0ubL4X44,0.321,60f790e14861b9cdf8200315
0.0224,Ozuna,0.759,0.636,0.000143,0.166,0.166,6,109.976,Del Mar,https://api.spotify.com/v1/tracks/5cpJFiNwYyWwFLH0V6B3N8,0.536,60f790e14861b9cdf8200316
0.295,Kamikaz,0.942,0.799,0.0000116,0.0787,0.0787,0,125.943,Je veux,https://api.spotify.com/v1/tracks/2FHsE83xbrzzWusudCFpg1,0.749,60f790e24861b9cdf8200317
0.65,Pop Smoke,0.709,0.548,0.00000159,0.133,0.133,10,83.995,What You Know Bout Love,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,0.543,60f790e24861b9cdf8200318
0.184,GIMS,0.683,0.683,0.000512,0.13,0.13,1,94.923,ONLY YOU (feat. Dhurata Dora),https://api.spotify.com/v1/tracks/3QNjxtei6jekNeNJzRbwI6,0.405,60f790e24861b9cdf8200319
0.633,Dinos,0.748,0.442,0.0000141,0.107,0.107,9,110.009,No Love,https://api.spotify.com/v1/tracks/0sydMl87Twrbrc5CS5Xssi,0.431,60f790e24861b9cdf820031a
0.00544,BTS,0.702,0.741,0,0.337,0.337,9,124.925,Permission to Dance,https://api.spotify.com/v1/tracks/0LThjFY2iTtNdd4wviwVV2,0.646,60f790e24861b9cdf820031b
